2	50	0	2	100
66.22	72.64	211.5		
19.75	33.21	86.17		
23.3	90.17	203.64		
27.9	61.62	151.14		
70.92	98.01	266.94		
43.01	42.26	127.53		
39.2	6.42	52.04		
51.92	86.5	224.92		
14.61	10.36	35.33		
85.77	49.33	184.43		
93.3	49.75	192.8		
65.64	14.33	94.3		
9.43	44.73	98.89		
20.58	59.64	139.86		
33.85	75.93	185.71		
58.19	90.25	238.69		
35.55	91.74	219.03		
47.26	24.23	95.72		
27.15	79.03	185.21		
52.22	97.75	247.72		
20.11	7.26	34.63		
2.22	28.38	58.98		
16.77	24.56	65.89		
34.65	70.27	175.19		
28.36	19.99	68.34		
33.86	47.85	129.56		
13.48	3.96	21.4		
44.56	70.29	185.14		
23.99	68.48	160.95		
57.97	34.35	126.67		
68.62	15.66	99.94		
75.69	84.13	243.95		
97.63	94.89	287.41		
85.05	34.61	154.27		
27.31	58.53	144.37		
46.47	88.8	224.07		
6.72	92.39	191.5		
9.93	66.7	143.33		
44.9	30.48	105.86		
60.23	57.04	174.31		
78.33	52.1	182.53		
33.89	32.76	99.41		
58.3	87.4	233.1		
1.51	6.78	15.07		
98.04	84.13	266.3		
90.76	43.1	176.96		
27.76	59.17	146.1		
79.08	85.7	250.48		
10.82	46.58	103.98		
4.41	4.25	12.91		
48.97	34.35	117.67		
44.33	73.97	192.27		
54.78	77.41	209.6		
71.84	41.79	155.42		
14.01	81.36	176.73		
87.43	89.12	265.67		
66.37	43.04	152.45		
65.55	96.15	257.85		
19.89	82.84	185.57		
41.73	80.77	203.27		
88.88	62.38	213.64		
39.32	61.72	162.76		
23.07	90.59	204.25		
84.92	13.42	111.76		
43.74	84.53	212.8		
82.74	30.26	143.26		
0.11	60.23	120.57		
80.29	26.75	133.79		
98.57	7.63	113.83		
58.02	11.3	80.62		
75.95	64.58	205.11		
78.17	15.79	109.75		
41.54	44.98	131.5		
8.73	4.62	17.97		
44.5	92.19	228.88		
23.77	16.83	57.43		
32.07	83.08	198.23		
76.06	11.71	99.48		
7.67	84.45	176.57		
32.96	51.77	136.5		
9.42	69.38	148.18		
62.53	46.54	155.61		
95.77	18.74	133.25		
59.1	92.74	244.58		
8.24	97.09	202.42		
13.43	87.83	189.09		
23.59	66.74	157.07		
93.6	59.52	212.64		
59.25	74.87	208.99		
69.12	83.3	235.72		
92.53	13.14	118.81		
61.02	96.25	253.52		
13.04	71.38	155.8		
81.64	85.9	253.44		
72.07	22.35	116.77		
64.14	31.69	127.52		
44.35	32.16	108.67		
54.89	39.67	134.23		
95.77	7.68	111.13		
46.83	9.64	66.11		
