2	50	-7.5	3	100
33.49	99.47	10420.041		
77.12	59.79	19362.9788		
34.25	98.63	10617.885		
97.73	33.83	19233.9606		
5.69	66.56	703.6353		
68.75	49.18	14526.6775		
38.83	55.52	7587.6537		
94.84	93.17	34852.164		
1.88	11.34	-10.888		
35.67	25.38	3811.6027		
53.07	42.61	9303.093		
13.4	86.38	3048.376		
49.81	30.58	6837.5455		
80.29	82.18	25666.9207		
85.02	47.4	18987.4444		
77.41	91.16	26525.2749		
84.83	54.68	20729.8821		
13.48	28.75	1144.1104		
81.22	31.29	14002.7798		
34.77	26.42	3780.8831		
17.13	53.57	2672.4092		
98.55	6.45	11574.895		
5.83	65.87	725.9652		
50.47	40.36	8376.6085		
23.91	81.09	5821.6438		
51.29	69.02	12768.6315		
70.21	87.36	22719.5609		
10.12	69.83	1734.6432		
43.44	34.53	6146.2732		
48.35	84.5	14003.9475		
35.76	44.64	5756.2768		
81.81	56.24	20103.1793		
44.25	82.39	12319.605		
96.45	94.83	36078.853		
85.16	53.56	20561.8144		
21.52	87.6	5506.3664		
67	82.04	20405.76		
47.42	44.17	8224.0906		
60.11	16.93	6548.689		
25.4	63.78	5059.736		
0.22	54.24	-342.8332		
70.69	34.69	12111.9544		
15.38	58.43	2524.4946		
33.73	54.2	6243.8109		
37.41	90.8	10955.3921		
45.89	26.47	5565.727		
94.47	26.78	16327.8407		
82.97	16.18	10799.1247		
79.57	1.05	6575.6804		
94.22	75.99	29825.8118		
72.08	38.44	13239.712		
69.11	30.35	10857.2076		
65.72	61.86	16083.416		
78.93	59.26	19848.3003		
9.74	83.67	1955.015		
29.03	65.21	6066.4098		
60.89	4.01	4413.0288		
15.99	18.19	1001.9244		
50.3	37.76	7964.754		
9.28	28.47	680.4332		
82.93	53.92	19915.7017		
61.94	8.87	5423.697		
64.53	41.04	11822.7745		
18.81	49.76	2814.4529		
67.78	41.59	12760.909		
20.31	45.86	2886.7259		
55.59	90.01	17472.1458		
54.53	47.91	10476.7478		
18.69	91.54	4842.1839		
5.96	59.3	681.7056		
99.27	85.68	34772.1337		
63.6	96.26	21738.548		
78.89	0.12	6252.1925		
43.84	41.88	7137.8432		
42.36	99.97	13799.7672		
74.3	5.48	6704.622		
11.66	80.33	2384.589		
93.97	83.83	31877.0662		
91.11	81.05	29888.0786		
72.18	28.14	11107.408		
6.93	11.8	211.7469		
67.07	79.42	19923.5431		
28.61	79.75	7106.2246		
80.81	25	12417.0061		
1.84	42.28	-58.1888		
70.58	9.38	6902.9976		
95.52	26.69	16586.5268		
44.16	59.27	9388.3052		
26.61	16.78	1931.1795		
9.6	76.02	1750.396		
65.87	58.34	15460.0443		
57.31	37.95	9544.5296		
59.9	90.98	19301.256		
69.41	51.39	15159.9578		
14.2	21.52	968.752		
74.58	5.25	6701.0614		
95.33	99.82	36937.5907		
79.09	82.72	25304.1625		
96.25	90.01	34625.38		
74.25	49.12	16111.7025		
