1	50	0	3	100
0.64	-1.165304276			
0.11	2.732754199			
1.28	0.444663631			
-0.1	1.029638557			
0.63	-1.213594861			
-0.78	-0.626949535			
1.32	0.54423631			
1.18	0.22194772			
0.18	4.673441203			
-0.28	0.470780527			
-0.85	-0.84228838			
0.1	2.572151622			
0.76	-0.716316121			
1.33	0.570448987			
-1.02	-1.703614612			
-0.32	0.376402852			
-1.32	14.42702477			
-1.38	5.222090731			
-1.19	-5.177437389			
0.11	2.732754199			
-1.07	-2.175875131			
-0.17	0.776104913			
-1.24	-10.98337931			
-1.4	4.286261675			
1.38	0.71150736			
0.44	-3.130383368			
0.66	-1.075141505			
0.7	-0.91601429			
1.16	0.180324613			
1.01	-0.122195459			
0.74	-0.778660044			
-0.96	-1.313263699			
1.21	0.285830768			
0.75	-0.747022297			
-1.52	1.972524705			
1.34	0.597266767			
-0.75	-0.54630249			
1.54	1.364665875			
0.93	-0.289279463			
-0.12	0.950451461			
0.1	2.572151622			
0.19	5.177437389			
0.75	-0.747022297			
-0.34	0.331389405			
-0.98	-1.428357491			
-1.46	2.746299669			
0.99	-0.163014014			
0.44	-3.130383368			
-0.06	1.209664121			
-0.04	1.313263699			
0.9	-0.355529832			
1.19	0.243029327			
-1.31	20.30728204			
-0.3	0.422793219			
0.51	-2.074373339			
1.55	1.423526483			
0.35	-7.696602139			
0.65	-1.119213642			
-0.34	0.331389405			
-1.26	-19.66952782			
1.29	0.468836343			
-0.23	0.599429623			
-0.71	-0.446572546			
0.24	10.98337931			
0.11	2.732754199			
-1.51	2.074373339			
0.9	-0.355529832			
-1.54	1.791107766			
1.1	0.058473854			
-0.75	-0.54630249			
1.27	0.420917133			
0.08	2.29579854			
-1.57	1.56287696			
-0.1	1.029638557			
1.38	0.71150736			
0.56	-1.633960007			
0.84	-0.497433939			
-0.74	-0.520610844			
-0.4	0.202710036			
-1	-1.557407725			
0.57	-1.56287696			
0.2	5.797883715			
-0.34	0.331389405			
1.52	1.256044684			
-1.29	108.6492036			
-0.58	-0.161379461			
-1.43	3.360827676			
0.69	-0.953487449			
0.37	-5.853528013			
-1.42	3.624488453			
-1.38	5.222090731			
0.05	1.964759657			
0	1.557407725			
1.27	0.420917133			
1.29	0.468836343			
0.19	5.177437389			
-1.29	108.6492036			
-0.54	-0.080171105			
-0.67	-0.353736878			
-0.3	0.422793219
