2	50	0	2	100
-4.83	9.94	15.05		
3.13	7.03	17.19		
-6.46	-8.39	-23.24		
2.55	-7.34	-12.13		
4.93	7.06	19.05		
-0.27	7.29	14.31		
6.81	7.69	22.19		
3.24	-4.3	-5.36		
7.42	4.49	16.4		
2.57	9.41	21.39		
7.91	-8.66	-9.41		
6.47	-8.36	-10.25		
-4.22	-3.5	-11.22		
-1.03	9.2	17.37		
-7.67	6.91	6.15		
-1.03	-8.23	-17.49		
6.07	1.95	9.97		
0.38	-6.11	-11.84		
-5.4	-5.12	-15.64		
7.25	8.05	23.35		
-2.99	0.35	-2.29		
9.7	-6.82	-3.94		
-0.24	-9.34	-18.92		
2.47	3.22	8.91		
0.25	-6.57	-12.89		
-8.51	-4.04	-16.59		
-4.03	-3.76	-11.55		
-5.33	-7.63	-20.59		
-8.64	7.25	5.86		
-4.55	-2.23	-9.01		
7.38	0.52	8.42		
-3.25	3.49	3.73		
-5.86	1.75	-2.36		
6.79	-9.29	-11.79		
5.16	3.23	11.62		
-0.74	-1.26	-3.26		
-7.06	-4.79	-16.64		
-5.56	-9.6	-24.76		
-9.11	-4.69	-18.49		
-9.82	-2.6	-15.02		
0.19	-6.59	-12.99		
0.8	0.31	1.42		
5.65	6.71	19.07		
-0.99	-0.25	-1.49		
6.42	-6.65	-6.88		
9.67	5.62	20.91		
-7.88	-2.4	-12.68		
-4.8	-2.85	-10.5		
9.14	-1.85	5.44		
-2.81	0.9	-1.01		
-1.73	3.41	5.09		
2.36	5.07	12.5		
-5.83	5.05	4.27		
-1.5	5.42	9.34		
-4.98	-1.21	-7.4		
-7.28	6.57	5.86		
9.32	1.37	12.06		
1.55	-1.26	-0.97		
3.76	-1.78	0.2		
1.51	0.36	2.23		
-2.59	0.65	-1.29		
4.5	-3.29	-2.08		
2.6	-4.74	-6.88		
6.87	8.46	23.79		
3.92	-2.07	-0.22		
-1.43	-9.1	-19.63		
1.22	-1.12	-1.02		
5.75	0.95	7.65		
-9.85	0.94	-7.97		
9.24	4.93	19.1		
0.23	8.22	16.67		
-3.55	1.7	-0.15		
-3.62	-9.6	-22.82		
8.93	-5.69	-2.45		
-4.77	-1.16	-7.09		
-1	9.8	18.6		
-5	7.31	9.62		
-4.88	-5.86	-16.6		
-7.22	-9.76	-26.74		
7.41	0.03	7.47		
-8	-7.36	-22.72		
-2.49	-5.18	-12.85		
-1.21	-2.52	-6.25		
-6.88	9.41	11.94		
0.93	7.63	16.19		
7.88	9.61	27.1		
5	7.69	20.38		
-9.62	-4.69	-19		
-1.83	-5.31	-12.45		
-5.86	3.48	1.1		
-7.2	3.9	0.6		
0.08	1.52	3.12		
2.66	6.36	15.38		
-8.15	8.28	8.41		
-3.77	-7.33	-18.43		
9.22	-8.53	-7.84		
-3.09	-3.85	-10.79		
6.03	-3.97	-1.91		
9.21	2.98	15.17		
4.82	-0.13	4.56		
