1	100	0	2	100
-1.9	-1.269589655			
1.62	0.949605922			
3.07	-0.925906829			
0.26	1.22347053			
2.57	-0.30006824			
1.17	1.310902282			
-0.31	0.647274933			
-0.78	0.007634119			
0.5	1.3570081			
-0.19	0.79314534			
-1.2	-0.569681331			
1.05	1.364994273			
-1.48	-0.90520922			
1.52	1.049484629			
0.09	1.085831282			
-2.58	-1.378942949			
-0.74	0.064180647			
-0.94	-0.217770075			
1.06	1.361227564			
-1.93	-1.287705894			
-1.2	-0.569681331			
3.05	-0.904343682			
-0.27	0.69703946			
0.9	1.404936878			
1.81	0.734597907			
0.46	1.340000604			
-1.52	-0.947935659			
-0.25	0.721508462			
2.19	0.233954029			
-0.51	0.384567261			
2.75	-0.542641387			
2.42	-0.090173403			
2.49	-0.188665414			
-2.13	-1.378189178			
1.51	1.058911354			
2.45	-0.132466552			
0.51	1.360921755			
-1.89	-1.263296174			
1.18	1.305530837			
0.54	1.371844673			
0.84	1.412105946			
-2.32	-1.413287325			
-0.96	-0.245671582			
1.65	0.91774414			
-0.93	-0.203785959			
1.95	0.558778884			
0.34	1.276241758			
-2.03	-1.339640157			
-2.14	-1.381291881			
2.96	-0.802961045			
-2.38	-1.413812862			
1.19	1.30002884			
-2.58	-1.378942949			
-2.36	-1.414203322			
2.66	-0.423067079			
2.77	-0.568650388			
2.18	0.247889377			
-2.61	-1.368907689			
-2.89	-1.217463951			
2.88	-0.707359963			
2.38	-0.033662895			
-2.92	-1.19533226			
-2.38	-1.413812862			
-0.33	0.621999315			
-0.05	0.948771091			
2.96	-0.802961045			
-2.32	-1.413287325			
-0.59	0.274579656			
-0.34	0.609267573			
0.26	1.22347053			
0.19	1.17086313			
1.84	0.698019121			
0.16	1.14654549			
1.08	1.353286171			
-0.85	-0.091297259			
-3.08	-1.05965749			
-1.5	-0.926757785			
0.85	1.411263551			
-0.47	0.438682003			
2.93	-0.767680371			
-1.18	-0.543681188			
-1.15	-0.504276499			
2.47	-0.160598101			
-1.83	-1.2229053			
2.66	-0.423067079			
0.95	1.395098594			
-2.82	-1.264811183			
2.68	-0.449969661			
-1.97	-1.31005556			
-1.01	-0.314971123			
1.71	0.851572269			
2.22	0.192013201			
-1.78	-1.185877608			
-0.09	0.906074184			
1.35	1.194730045			
0.11	1.103734399			
2.1	0.358363262			
0.9	1.404936878			
2.77	-0.568650388			
-2.82	-1.264811183			
