2	100	-3	3	140
0	0	2		
0.05	0.05	2.022497917		
0.1	0.1	2.0399875		
0.15	0.15	2.052471863		
0.2	0.2	2.059966572		
0.25	0.25	2.062499577		
0.3	0.3	2.060111111		
0.35	0.35	2.052853563		
0.4	0.4	2.040791319		
0.45	0.45	2.024000567		
0.5	0.5	2.002569083		
0.55	0.55	1.976595981		
0.6	0.6	1.946191436		
0.65	0.65	1.911476383		
0.7	0.7	1.872582182		
0.75	0.75	1.829650267		
0.8	0.8	1.782831761		
0.85	0.85	1.732287074		
0.9	0.9	1.678185471		
0.95	0.95	1.620704626		
1	1	1.56003015		
1.05	1.05	1.4963551		
1.1	1.1	1.429879472		
1.15	1.15	1.360809672		
1.2	1.2	1.289357982		
1.25	1.25	1.215741998		
1.3	1.3	1.140184063		
1.35	1.35	1.062910691		
1.4	1.4	0.984151973		
1.45	1.45	0.904140981		
1.5	1.5	0.823113163		
1.55	1.55	0.741305731		
1.6	1.6	0.658957046		
1.65	1.65	0.576306005		
1.7	1.7	0.493591417		
1.75	1.75	0.411051391		
1.8	1.8	0.32892272		
1.85	1.85	0.24744027		
1.9	1.9	0.166836371		
1.95	1.95	0.087340225		
2	2	0.009177312		
2.05	2.05	-0.067431193		
2.1	2.1	-0.142268984		
2.15	2.15	-0.215125181		
2.2	2.2	-0.285794874		
2.25	2.25	-0.354079651		
2.3	2.3	-0.419788102		
2.35	2.35	-0.482736315		
2.4	2.4	-0.542748345		
2.45	2.45	-0.599656669		
2.5	2.5	-0.653302612		
2.55	2.55	-0.703536755		
2.6	2.6	-0.750219321		
2.65	2.65	-0.793220528		
2.7	2.7	-0.832420926		
2.75	2.75	-0.8677117		
2.8	2.8	-0.898994951		
2.85	2.85	-0.926183946		
2.9	2.9	-0.949203339		
2.95	2.95	-0.967989366		
3	3	-0.982490007		
3.05	3.05	-0.992665118		
3.1	3.1	-0.998486536		
3.15	3.15	-0.999938152		
3.2	3.2	-0.997015949		
3.25	3.25	-0.989728012		
3.3	3.3	-0.978094511		
3.35	3.35	-0.962147649		
3.4	3.4	-0.941931575		
3.45	3.45	-0.917502275		
3.5	3.5	-0.888927428		
3.55	3.55	-0.856286232		
3.6	3.6	-0.819669202		
3.65	3.65	-0.779177937		
3.7	3.7	-0.73492486		
3.75	3.75	-0.687032933		
3.8	3.8	-0.635635336		
3.85	3.85	-0.580875131		
3.9	3.9	-0.522904893		
3.95	3.95	-0.46188632		
4	4	-0.397989815		
4.05	4.05	-0.331394054		
4.1	4.1	-0.262285524		
4.15	4.15	-0.190858046		
4.2	4.2	-0.117312276		
4.25	4.25	-0.04185519		
4.3	4.3	0.035300447		
4.35	4.35	0.113936627		
4.4	4.4	0.193830664		
4.45	4.45	0.274755761		
4.5	4.5	0.356481598		
4.55	4.55	0.438774924		
4.6	4.6	0.521400158		
4.65	4.65	0.604119997		
4.7	4.7	0.686696026		
4.75	4.75	0.768889338		
4.8	4.8	0.850461147		
4.85	4.85	0.931173411		
4.9	4.9	1.010789441		
4.95	4.95	1.089074521		
5	5	1.165796515		
5.05	5.05	1.240726468		
5.1	5.1	1.313639203		
5.15	5.15	1.384313909		
5.2	5.2	1.452534714		
5.25	5.25	1.518091253		
5.3	5.3	1.580779214		
5.35	5.35	1.640400876		
5.4	5.4	1.696765632		
5.45	5.45	1.749690486		
5.5	5.5	1.799000541		
5.55	5.55	1.844529459		
5.6	5.6	1.886119907		
5.65	5.65	1.923623977		
5.7	5.7	1.956903582		
5.75	5.75	1.985830828		
5.8	5.8	2.010288363		
5.85	5.85	2.0301697		
5.9	5.9	2.045379509		
5.95	5.95	2.055833883		
6	6	2.061460581		
6.05	6.05	2.062199233		
6.1	6.1	2.058001519		
6.15	6.15	2.048831325		
6.2	6.2	2.034664856		
6.25	6.25	2.015490729		
6.3	6.3	1.991310025		
6.35	6.35	1.962136325		
6.4	6.4	1.927995694		
6.45	6.45	1.888926655		
6.5	6.5	1.844980117		
6.55	6.55	1.796219276		
6.6	6.6	1.74271949		
6.65	6.65	1.684568116		
6.7	6.7	1.621864325		
6.75	6.75	1.554718877		
6.8	6.8	1.483253879		
6.85	6.85	1.407602503		
6.9	6.9	1.327908688		
6.95	6.95	1.244326799		
7	7	1.157021281
